Year,Player,Pos,Age,Tm,ORtg,DRtg
1981,George McGinnis*,PF,30,IND,93,101
1981,Kevin McHale*,PF,23,BOS,108,102
1981,Billy McKinney,PG,25,TOT,109,111
1981,Billy McKinney,PG,25,UTA,106,112
1981,Billy McKinney,PG,25,DEN,111,110
1981,Tom McMillen,C,28,ATL,105,109
1981,John Mengelt,SG,31,GSW,33,117
1981,Joe Meriweather,C,27,KCK,101,103
1981,Dick Miller,SF,22,TOT,61,105
1981,Dick Miller,SF,22,IND,61,103
1981,Dick Miller,SF,22,UTA,60,108
1981,Mike Mitchell,SF,25,CLE,107,111
1981,Steve Mix,SF,33,PHI,115,100
1981,Paul Mokeski,C,24,DET,95,105
1981,Sidney Moncrief*,SG,23,MIL,124,104
1981,Johnny Moore,PG,22,SAS,103,104
1981,Lowes Moore,PG,23,NJN,97,107
1981,Calvin Murphy*,PG,32,HOU,111,109
1981,Swen Nater,C,31,SDC,114,105
1981,Calvin Natt,SF,24,POR,106,106
1981,Kenny Natt,SG,22,IND,82,109
1981,Mike Newlin,SG,32,NJN,109,110
1981,Carl Nicks,PG,22,TOT,92,110
1981,Carl Nicks,PG,22,DEN,85,110
1981,Carl Nicks,PG,22,UTA,97,110
1981,Mike Niles,SF,25,PHO,80,100
1981,Norm Nixon,PG,25,LAL,104,107
1981,Mike O'Koren,SF,22,NJN,105,107
1981,Mark Olberding,SF,24,SAS,114,106
1981,Jawann Oldham,C,23,DEN,72,111
1981,Louis Orr,SF,22,IND,110,107
1981,Tom Owens,PF,31,POR,111,106
1981,Robert Parish*,C,27,BOS,113,96
1981,Sonny Parker,SG,25,GSW,109,109
1981,Myles Patrick,SF,26,LAL,90,109
1981,Billy Paultz,PF,32,HOU,103,106
1981,Jim Paxson,SG,23,POR,115,108
1981,Sam Pellom,PF,29,ATL,100,104
1981,Roger Phegley,SG,24,CLE,107,111
1981,Stan Pietkiewicz,SG,24,TOT,107,112
1981,Stan Pietkiewicz,SG,24,SDC,46,115
1981,Stan Pietkiewicz,SG,24,DAL,111,112
1981,Ben Poquette,PF,25,UTA,110,107
1981,Kevin Porter,PG,30,WSB,108,106
1981,Tony Price,SG,24,SDC,63,107
1981,Wally Rank,SF,22,SDC,75,108
1981,Kelvin Ransey,PG,22,POR,101,109
1981,Clifford Ray,C,32,GSW,83,108
1981,James Ray,PF,23,DEN,77,109
1981,Billy Reid,SG,23,GSW,83,109
1981,Robert Reid,SF,25,HOU,107,104
1981,Kevin Restani,SF,29,SAS,110,109
1981,Clint Richardson,SG,24,PHI,102,104
1981,Micheal Ray Richardson,SG,25,NYK,102,102
1981,Anthony Roberts,SF,25,WSB,81,103
1981,Rick Robey,C,25,BOS,105,103
1981,Cliff Robinson,PF,20,NJN,98,105
1981,Truck Robinson,PF,29,PHO,103,100
1981,Wayne Robinson,PF,22,DET,98,106
1981,Bill Robinzine,PF,28,TOT,100,108
1981,Bill Robinzine,PF,28,CLE,83,108
1981,Bill Robinzine,PF,28,DAL,100,108
1981,Dave Robisch,C,31,TOT,112,110
1981,Dave Robisch,C,31,CLE,107,109
1981,Dave Robisch,C,31,DEN,113,111
1981,John Roche,PG,31,DEN,108,113
1981,Tree Rollins,C,25,ATL,111,102
1981,Lorenzo Romar,PG,22,GSW,100,111
1981,Dan Roundfield,PF,27,ATL,112,103
1981,Campy Russell,SF,29,NYK,102,107
1981,Frankie Sanders,SF,24,KCK,92,102
1981,DeWayne Scales,PF,22,NYK,93,105
1981,Alvin Scott,SF,25,PHO,111,99
1981,Craig Shelton,SF,23,ATL,91,107
1981,Lonnie Shelton,PF,25,SEA,91,104
1981,Purvis Short,SF,23,GSW,110,110
1981,John Shumate,PF,28,TOT,97,107
1981,John Shumate,PF,28,SAS,98,106
1981,John Shumate,PF,28,SEA,55,112
1981,Jerry Sichting,PG,24,IND,94,107
1981,Jack Sikma*,C,25,SEA,106,101
1981,James Silas,PG,31,SAS,115,109
1981,Larry Smith,PF,23,GSW,113,107
1981,Phil Smith,SG,28,SDC,108,110
1981,Randy Smith,SG,32,CLE,103,109
1981,Robert Smith,PG,25,CLE,99,113
1981,Ricky Sobers,PG,28,CHI,105,107
1981,Jim Spanarkel,SF,23,DAL,111,110
1981,Rory Sparrow,PG,22,NJN,84,107
1981,John Stroud,SF,23,HOU,88,112
1981,Brian Taylor,PG,29,SDC,124,109
1981,Carlos Terry,SG,24,WSB,96,100
1981,Reggie Theus,SG,23,CHI,115,108
1981,David Thompson*,SG,26,DEN,111,113
1981,Mychal Thompson,C,26,POR,103,104
1981,Rudy Tomjanovich*,PF,32,HOU,107,110
1981,Andrew Toney,SG,23,PHI,97,104
1981,Terry Tyler,SF,24,DET,106,101
1981,Wes Unseld*,C,34,WSB,111,100
1981,Ronnie Valentine,SF,23,DEN,80,106
1981,Jan van Breda Kolff,SF,29,NJN,91,107
1981,Kiki Vandeweghe,SF,22,DEN,101,111
1981,Brett Vroman,C,25,UTA,94,103
1981,Foots Walker,PG,29,NJN,105,108
1981,Wally Walker,SF,26,SEA,99,106
1981,Lloyd Walton,PG,27,KCK,91,108
1981,Kermit Washington,PF,29,POR,114,102
1981,Richard Washington,PF,25,TOT,100,107
1981,Richard Washington,PF,25,DAL,94,109
1981,Richard Washington,PF,25,CLE,101,107
1981,Marvin Webster,C,28,NYK,101,103
1981,Scott Wedman,SF,28,KCK,101,106
1981,Paul Westphal*,SG,30,SEA,106,107
1981,Jo Jo White*,PG,34,KCK,92,106
1981,Rudy White,SG,27,TOT,90,108
1981,Rudy White,SG,27,GSW,108,108
1981,Rudy White,SG,27,SEA,84,108
1981,Jerome Whitehead,C,24,TOT,88,105
1981,Jerome Whitehead,C,24,DAL,78,108
1981,Jerome Whitehead,C,24,CLE,103,99
1981,Jerome Whitehead,C,24,SDC,91,104
1981,Hawkeye Whitney,SG,23,KCK,102,104
1981,Sidney Wicks,PF,31,SDC,91,106
1981,Michael Wiley,PF,23,SAS,110,106
1981,Bob Wilkerson,SG,26,CHI,102,107
1981,Jamaal Wilkes*,SF,27,LAL,110,106
1981,James Wilkes,SF,22,CHI,101,105
1981,Jeff Wilkins,C,25,UTA,91,106
1981,Freeman Williams,SG,24,SDC,105,110
1981,Ray Williams,PG,26,NYK,106,104
1981,Sly Williams,PF,23,NYK,107,103
1981,John Williamson,SG,29,WSB,74,105
1981,Bill Willoughby,SF,23,HOU,103,108
1981,Brian Winters,SG,28,MIL,105,105
1981,Mike Woodson,SG,22,NYK,97,107
1981,Sam Worthen,PG,23,CHI,93,105
1981,Larry Wright,PG,26,DET,101,107
1982,Kareem Abdul-Jabbar*,C,34,LAL,116,104
1982,Alvan Adams,C,27,PHO,106,99
1982,Mark Aguirre,SF,22,DAL,102,111
1982,Danny Ainge,SG,22,BOS,94,104
1982,Tiny Archibald*,PG,33,BOS,112,109
1982,Dennis Awtrey,C,33,POR,87,113
1982,Carl Bailey,C,23,POR,47,116
1982,James Bailey,PF,24,TOT,99,100
1982,James Bailey,PF,24,SEA,88,102
1982,James Bailey,PF,24,NJN,101,100
1982,Greg Ballard,SF,27,WSB,109,101
1982,Gene Banks,SF,22,SAS,108,108
1982,Mike Bantom,SF,30,TOT,99,104
1982,Mike Bantom,SF,30,IND,96,105
1982,Mike Bantom,SF,30,PHI,104,104
1982,Billy Ray Bates,SG,25,POR,107,111
1982,Mel Bennett,PF,27,CLE,48,112
1982,Kent Benson,C,27,DET,107,105
1982,Larry Bird*,PF,25,BOS,114,99
1982,Otis Birdsong,SG,26,NJN,102,106
1982,Rolando Blackman,SG,22,DAL,111,112
1982,Ray Blume,SG,23,CHI,92,111
1982,Alex Bradley,SF,22,NYK,101,109
1982,Charles Bradley,SG,22,BOS,93,105
1982,Dudley Bradley,SG,24,PHO,96,101
1982,Brad Branson,PF,23,CLE,91,112
1982,Mike Bratz,PG,26,SAS,106,109
1982,Jim Brewer,PF,30,LAL,105,104
1982,Ron Brewer,SG,26,TOT,106,113
1982,Ron Brewer,SG,26,SAS,115,110
1982,Ron Brewer,SG,26,CLE,103,114
1982,Junior Bridgeman,SF,28,MIL,110,105
1982,Allan Bristow,SF,30,DAL,105,111
1982,Jim Brogan,SG,23,SDC,103,114
1982,Michael Brooks,SF,23,SDC,108,112
1982,Fred Brown,SG,33,SEA,105,106
1982,Rickey Brown,C,23,GSW,101,106
1982,Joe Bryant,SF,27,SDC,103,114
1982,Quinn Buckner,PG,27,MIL,101,101
1982,Roger Burkman,SG,23,CHI,85,90
1982,David Burns,PG,23,TOT,81,113
1982,David Burns,PG,23,NJN,67,107
1982,David Burns,PG,23,DEN,89,116
1982,Don Buse,PG,31,IND,115,104
1982,Kenny Carr,PF,26,TOT,104,108
1982,Kenny Carr,PF,26,CLE,105,109
1982,Kenny Carr,PF,26,DET,101,107
1982,M.L. Carr,SF,31,BOS,106,104
1982,Joe Barry Carroll,C,23,GSW,106,106
1982,Butch Carter,SG,23,IND,101,108
1982,Reggie Carter,SG,24,NYK,96,110
1982,Bill Cartwright,C,24,NYK,112,108
1982,Harvey Catchings,PF,30,MIL,92,100
1982,Bobby Cattage,PF,23,UTA,100,112
1982,Tom Chambers,PF,22,SDC,106,114
1982,Maurice Cheeks*,PG,25,PHI,115,102
1982,Jim Chones,C,32,WSB,98,102
1982,Don Collins,SG,23,WSB,103,103
1982,Darwin Cook,PG,23,NJN,101,103
1982,Jeff Cook,PF,25,PHO,98,103
1982,Joe Cooper,C,24,NJN,78,108
1982,Michael Cooper*,SG,25,LAL,109,106
1982,Wayne Cooper,C,25,DAL,103,107
1982,Hollis Copeland,SF,26,NYK,100,112
1982,Dave Corzine,C,25,SAS,110,106
1982,Charlie Criss,PG,33,TOT,109,113
1982,Charlie Criss,PG,33,ATL,104,106
1982,Charlie Criss,PG,33,SDC,112,117
1982,Geoff Crompton,C,26,MIL,70,100
1982,Pat Cummings,PF,25,MIL,99,103
1982,Earl Cureton,PF,24,PHI,104,102
1982,Bob Dandridge*,SF,34,MIL,87,105
1982,Adrian Dantley*,SF,26,UTA,121,114
1982,Brad Davis,PG,26,DAL,115,112
1982,Charles Davis,SF,23,WSB,99,104
1982,Johnny Davis,SG,26,IND,106,109
1982,Ron Davis,SF,27,SDC,90,118
1982,Walter Davis*,SF,27,PHO,105,105
1982,Darryl Dawkins,C,25,PHI,107,102
1982,Larry Demic,PF,24,NYK,87,110
1982,Kenny Dennard,PF,23,KCK,104,105
1982,Coby Dietrick,C,33,CHI,106,106
1982,Mickey Dillard,PG,23,CLE,88,114
1982,James Donaldson,C,24,SEA,112,99
1982,John Douglas,SG,25,SDC,101,114
1982,Leon Douglas,C,27,KCK,97,107
1982,John Drew,SF,27,ATL,108,106
1982,Larry Drew,PG,23,KCK,103,108
1982,Terry Duerod,SG,25,BOS,103,108
1982,Mike Dunleavy,SG,27,HOU,111,111
1982,T.R. Dunn,SG,26,DEN,114,112
1982,John Duren,PG,23,UTA,95,115
1982,Craig Dykema,SF,22,PHO,106,106
1982,Franklin Edwards,PG,22,PHI,96,105
1982,James Edwards,C,26,CLE,108,111
1982,Len Elmore,C,29,NJN,101,101
1982,Alex English*,SF,28,DEN,118,114
1982,Julius Erving*,SF,31,PHI,117,102
1982,Mike Evans,PG,26,TOT,86,107
1982,Mike Evans,PG,26,MIL,94,105
1982,Mike Evans,PG,26,CLE,76,110
1982,Eric Fernsten,C,28,BOS,93,103
1982,Chris Ford,SG,33,BOS,104,108
1982,Don Ford,SF,29,CLE,79,112
1982,Phil Ford,PG,25,KCK,98,111
1982,World B. Free,SG,28,GSW,111,112
1982,Mike Gale,PG,31,GSW,101,106
1982,Calvin Garrett,SF,25,HOU,99,110
1982,George Gervin*,SG,29,SAS,114,110
1982,Artis Gilmore*,C,32,CHI,124,104
1982,Mike Glenn,SG,26,ATL,121,107
1982,Mike Gminski,C,22,NJN,105,102
1982,Glen Gondrezick,SF,26,DEN,114,111
1982,Rickey Green,PG,27,UTA,111,111
1982,Dave Greenwood,PF,24,CHI,108,106
1982,Kevin Grevey,SG,28,WSB,103,106
1982,Paul Griffin,PF,28,SAS,95,106
1982,Darrell Griffith,SG,23,UTA,102,113
1982,Bob Gross,SF,28,POR,111,106
1982,Ernie Grunfeld,SG,26,KCK,109,109
1982,Pétur Guðmundsson,C,23,POR,95,108
1982,Glenn Hagan,PG,26,DET,123,101
1982,Bill Hanzlik,SF,24,SEA,107,104
1982,Alan Hardy,SG,24,DET,97,110
1982,James Hardy,SF,25,UTA,108,109
1982,Mike Harper,PF,24,POR,103,105
1982,Joe Hassett,SG,26,GSW,110,110
1982,Steve Hawes,PF,31,ATL,107,103
1982,Elvin Hayes*,PF,36,HOU,105,108
1982,Steve Hayes,C,26,TOT,111,108
1982,Steve Hayes,C,26,SAS,113,109
1982,Steve Hayes,C,26,DET,111,107
1982,Spencer Haywood*,PF,32,WSB,100,103
1982,Gerald Henderson,PG,26,BOS,105,106
1982,Tom Henderson,SG,30,HOU,106,111
1982,Keith Herron,SG,25,CLE,87,115
1982,Kenny Higgs,PG,27,DEN,103,115
1982,Armond Hill,PG,28,TOT,88,113
1982,Armond Hill,PG,28,SEA,107,106
1982,Armond Hill,PG,28,SDC,81,116
1982,Brad Holland,SG,25,TOT,81,104
1982,Brad Holland,SG,25,WSB,86,104
1982,Brad Holland,SG,25,MIL,18,111
1982,Lionel Hollins,PG,28,PHI,102,106
1982,Cedrick Hordges,PF,25,DEN,100,113
1982,Phil Hubbard,SF,25,TOT,103,108
1982,Phil Hubbard,SF,25,DET,103,106
1982,Phil Hubbard,SF,25,CLE,102,110
1982,Geoff Huston,PG,24,CLE,109,115
1982,Dan Issel*,C,33,DEN,123,113
1982,Tracy Jackson,SG,22,TOT,107,111
1982,Tracy Jackson,SG,22,BOS,91,105
1982,Tracy Jackson,SG,22,CHI,110,112
1982,Clay Johnson,SG,25,LAL,102,106
1982,Clemon Johnson,C,25,IND,101,101
1982,Dennis Johnson*,SG,27,PHO,108,104
1982,Eddie Johnson,SG,26,ATL,104,106
1982,Eddie Johnson,SF,22,KCK,100,108
1982,Frank Johnson,PG,23,WSB,97,105
1982,George Johnson,C,33,SAS,98,102
1982,George Johnson,PF,25,IND,91,100
1982,John Johnson,SF,34,SEA,99,106
1982,Magic Johnson*,SG,22,LAL,118,102
1982,Marques Johnson,SF,25,MIL,112,104
1982,Mickey Johnson,PF,29,MIL,106,101
1982,Ollie Johnson,SF,32,PHI,96,101
1982,Reggie Johnson,PF,24,TOT,110,108
1982,Reggie Johnson,PF,24,SAS,107,107
1982,Reggie Johnson,PF,24,CLE,115,113
1982,Reggie Johnson,PF,24,KCK,109,106
1982,Steve Johnson,C,24,KCK,108,105
1982,Vinnie Johnson,SG,25,TOT,108,108
1982,Vinnie Johnson,SG,25,SEA,108,102
1982,Vinnie Johnson,SG,25,DET,108,108
1982,Bobby Jones*,PF,30,PHI,117,103
1982,Caldwell Jones,C,31,PHI,104,102
1982,Dwight Jones,PF,29,CHI,107,108
1982,Edgar Jones,PF,25,DET,110,102
1982,Major Jones,PF,28,HOU,105,107
1982,Eddie Jordan,PG,27,LAL,95,103
1982,Jeff Judkins,SF,25,DET,97,109
1982,Clarence Kea,PF,22,DAL,114,110
1982,Rich Kelley,C,28,PHO,95,101
1982,Greg Kelser,SF,24,TOT,95,103
1982,Greg Kelser,SF,24,DET,90,106
1982,Greg Kelser,SF,24,SEA,97,102
1982,Larry Kenon,PF,29,CHI,95,110
1982,Albert King,SF,22,NJN,97,103
1982,Bernard King*,SF,25,GSW,114,109
1982,Reggie King,SF,24,KCK,107,107
1982,Billy Knight,SF,29,IND,108,107
1982,Toby Knight,SF,26,NYK,114,110
1982,Joel Kramer,PF,26,PHO,103,103
1982,Kevin Kunnert,C,30,POR,89,107
1982,Mitch Kupchak,PF,27,LAL,117,107
1982,Sam Lacey,C,33,TOT,89,102
1982,Sam Lacey,C,33,KCK,89,97
1982,Sam Lacey,C,33,NJN,89,102
1982,Tom LaGarde,C,26,DAL,87,109
1982,Bill Laimbeer,C,24,TOT,113,107
1982,Bill Laimbeer,C,24,CLE,110,110
1982,Bill Laimbeer,C,24,DET,116,104
1982,John Lambert,PF,29,TOT,95,107
1982,John Lambert,PF,29,KCK,90,106
1982,John Lambert,PF,29,SAS,109,109
1982,Jeff Lamp,SF,22,POR,103,111
1982,Mark Landsberger,PF,26,LAL,103,107
1982,Bob Lanier*,C,33,MIL,112,101
1982,Allen Leavell,PG,24,HOU,109,107
1982,Rock Lee,C,26,SDC,74,117
1982,Ron Lee,PG,29,DET,96,104
1982,Ronnie Lester,PG,23,CHI,109,111
1982,Alton Lister,C,23,MIL,91,97
1982,Lewis Lloyd,SG,22,GSW,98,108
1982,Scott Lloyd,PF,29,DAL,93,112
1982,Kevin Loder,SF,22,KCK,101,108
1982,John Long,SG,25,DET,107,109
1982,John Lucas,PG,28,WSB,103,104
1982,Maurice Lucas,PF,29,NYK,111,105
1982,Ollie Mack,SG,24,DAL,89,112
1982,Rudy Macklin,SF,23,ATL,96,106
1982,Kyle Macy,PG,24,PHO,117,104
1982,Rick Mahorn,PF,23,WSB,101,100
1982,Moses Malone*,C,26,HOU,118,106
1982,Wes Matthews,PG,22,ATL,100,104
1982,Cedric Maxwell,SF,26,BOS,119,105
1982,Scott May,SF,27,MIL,115,103
1982,Bob McAdoo*,C,30,LAL,104,105
1982,John McCullough,SG,25,PHO,115,99
1982,Hank McDowell,PF,22,GSW,102,107
1982,Jim McElroy,PG,28,ATL,98,109
1982,Mike McGee,SF,22,LAL,96,108
1982,George McGinnis*,PF,31,IND,83,98
1982,Kevin McHale*,PF,24,BOS,113,102
1982,Kevin McKenna,SG,23,LAL,78,109
1982,Billy McKinney,PG,26,DEN,115,116
1982,Tom McMillen,C,29,ATL,107,106
1982,Joe Meriweather,C,28,KCK,106,104
1982,Mike Mitchell,SF,26,TOT,109,111
1982,Mike Mitchell,SF,26,CLE,100,114
1982,Mike Mitchell,SF,26,SAS,114,110
1982,Steve Mix,SF,34,PHI,115,106
1982,Paul Mokeski,C,25,TOT,95,106
1982,Paul Mokeski,C,25,DET,91,106
1982,Paul Mokeski,C,25,CLE,101,106
1982,Sidney Moncrief*,SG,24,MIL,122,103
1982,Johnny Moore,PG,23,SAS,110,106
1982,Lowes Moore,PG,24,CLE,112,109
1982,Calvin Murphy*,PG,33,HOU,102,112
1982,Larry Nance,PF,22,PHO,101,101
1982,Swen Nater,C,32,SDC,113,112
1982,Calvin Natt,SF,25,POR,122,108
1982,Mike Newlin,SG,33,NYK,104,113
1982,Carl Nicks,SG,23,UTA,94,112
1982,Kurt Nimphius,C,23,DAL,102,107
1982,Norm Nixon,PG,26,LAL,109,109
1982,Mike O'Koren,SF,23,NJN,104,104
1982,Mark Olberding,PF,25,SAS,111,108
1982,Jawann Oldham,C,24,HOU,88,106
1982,Louis Orr,SF,23,IND,107,106
1982,Tom Owens,PF,32,IND,103,105
1982,Robert Parish*,C,28,BOS,112,99
1982,Sonny Parker,SF,26,GSW,108,107
1982,Billy Paultz,C,33,HOU,90,108
1982,Jim Paxson,SG,24,POR,114,110
1982,Sam Pellom,PF,30,ATL,101,103
1982,Roger Phegley,SG,25,TOT,105,112
1982,Roger Phegley,SG,25,CLE,107,114
1982,Roger Phegley,SG,25,SAS,104,110
1982,Ben Poquette,PF,26,UTA,115,110
1982,Mark Radford,SG,22,SEA,97,105
1982,Ed Rains,SF,25,SAS,102,111
1982,Kurt Rambis,PF,23,LAL,101,100
1982,Kelvin Ransey,PG,23,POR,104,110
1982,James Ray,PF,24,DEN,87,110
1982,Robert Reid,SF,26,HOU,107,108
1982,Kevin Restani,PF,30,TOT,90,110
1982,Kevin Restani,PF,30,SAS,83,108
1982,Kevin Restani,PF,30,CLE,93,111
1982,Clint Richardson,SG,25,PHI,99,108
1982,Micheal Ray Richardson,PG,26,NYK,102,105
1982,Rick Robey,C,26,BOS,100,104
1982,Cliff Robinson,PF,21,TOT,100,105
1982,Cliff Robinson,PF,21,KCK,99,104
1982,Cliff Robinson,PF,21,CLE,102,106
1982,Jackie Robinson,SF,26,CHI,107,116
1982,Truck Robinson,PF,30,PHO,106,103
1982,Bill Robinzine,PF,29,UTA,92,109
1982,Dave Robisch,C,32,DEN,120,114
1982,John Roche,SG,32,DEN,114,117
1982,Tree Rollins,C,26,ATL,115,98
1982,Lorenzo Romar,PG,23,GSW,110,109
1982,Dan Roundfield,PF,28,ATL,106,100
1982,Jeff Ruland,C,23,WSB,111,100
1982,Campy Russell,SF,30,NYK,105,111
1982,DeWayne Scales,PF,23,NYK,56,107
1982,Danny Schayes,C,22,UTA,101,109
1982,Alvin Scott,SF,26,PHO,107,103
1982,Craig Shelton,SF,24,ATL,90,104
1982,Lonnie Shelton,PF,26,SEA,103,102
1982,Purvis Short,SF,24,GSW,112,109
1982,Jerry Sichting,PG,25,IND,103,108
1982,Jack Sikma*,C,26,SEA,113,97
1982,James Silas,SG,32,CLE,109,115
1982,Jim Smith,PF,23,SDC,102,112
1982,Larry Smith,PF,24,GSW,113,104
1982,Phil Smith,SG,29,TOT,101,112
1982,Phil Smith,SG,29,SDC,101,116
1982,Phil Smith,SG,29,SEA,102,104
1982,Randy Smith,SG,33,NYK,104,111
1982,Robert Smith,PG,26,MIL,108,107
1982,Ricky Sobers,SG,29,CHI,98,111
1982,Jim Spanarkel,SG,24,DAL,118,110
1982,Rory Sparrow,PG,23,ATL,110,107
1982,Larry Spriggs,SF,22,HOU,96,107
1982,Kevin Stacom,SG,30,MIL,80,108
1982,Brian Taylor,PG,30,SDC,117,115
1982,Carlos Terry,SG,25,WSB,71,101
1982,Reggie Theus,SG,24,CHI,107,111
1982,Isiah Thomas*,PG,20,DET,98,107
1982,David Thompson*,SG,27,DEN,108,116
1982,Mychal Thompson,C,27,POR,109,106
1982,Ray Tolbert,PF,23,TOT,96,104
1982,Ray Tolbert,PF,23,NJN,88,103
1982,Ray Tolbert,PF,23,SEA,99,104
1982,Andrew Toney,SG,24,PHI,105,108
1982,Raymond Townsend,SG,26,IND,79,106
1982,Kelly Tripucka,SF,22,DET,111,110
1982,Elston Turner,SF,22,DAL,100,111
1982,Terry Tyler,PF,25,DET,111,103
1982,Darnell Valentine,PG,22,POR,100,107
1982,Jan van Breda Kolff,SF,30,NJN,114,105
1982,Kiki Vandeweghe,PF,23,DEN,120,116
1982,Pete Verhoeven,PF,22,POR,109,108
1982,Jay Vincent,PF,22,DAL,107,109
1982,Danny Vranes,SF,23,SEA,107,104
1982,Foots Walker,PG,30,NJN,108,103
1982,Wally Walker,SF,27,SEA,104,105
1982,Kermit Washington,PF,30,POR,110,106
1982,Richard Washington,PF,26,CLE,83,112
1982,Marvin Webster,C,29,NYK,109,108
1982,Scott Wedman,SF,29,CLE,103,111
1982,Paul Westphal*,SG,31,NYK,99,111
1982,Jerome Whitehead,C,25,SDC,117,112
1982,Hawkeye Whitney,SG,24,KCK,81,108
1982,Michael Wiley,PF,24,SDC,113,113
1982,Bob Wilkerson,SF,27,CLE,96,110
1982,Jamaal Wilkes*,SF,28,LAL,112,109
1982,James Wilkes,SF,23,CHI,102,108
1982,Jeff Wilkins,C,26,UTA,96,110
1982,Buck Williams,PF,21,NJN,110,100
1982,Freeman Williams,SG,25,TOT,101,115
1982,Freeman Williams,SG,25,SDC,103,117
1982,Freeman Williams,SG,25,ATL,91,108
1982,Gus Williams,PG,28,SEA,111,103
1982,Herb Williams,C,23,IND,101,101
1982,Ray Williams,SG,27,NJN,106,101
1982,Sam Williams,PF,22,GSW,108,102
1982,Sly Williams,SF,24,NYK,113,109
1982,Bill Willoughby,SF,24,HOU,109,109
1982,Brian Winters,SG,29,MIL,112,106
1982,Garry Witts,SF,22,WSB,110,105
1982,Al Wood,SG,23,TOT,103,112
1982,Al Wood,SG,23,ATL,91,105
1982,Al Wood,SG,23,SDC,107,115
1982,Howard Wood,SF,22,UTA,105,113
1982,Mike Woodson,SG,23,TOT,108,107
1982,Mike Woodson,SG,23,NJN,107,104
1982,Mike Woodson,SG,23,KCK,108,107
1982,Orlando Woolridge,SF,22,CHI,105,110
1982,Sam Worthen,PG,24,UTA,80,119
1982,Larry Wright,PG,27,DET,0,114
1982,Rich Yonakor,PF,23,SAS,127,107
1983,Kareem Abdul-Jabbar*,C,35,LAL,118,104
1983,Alvan Adams,C,28,PHO,102,98
1983,Mark Aguirre,SF,23,DAL,108,110
1983,Danny Ainge,SG,23,BOS,110,104
1983,Dwight Anderson,PG,22,DEN,96,112
1983,J.J. Anderson,SF,22,TOT,103,103
1983,J.J. Anderson,SF,22,PHI,74,102
1983,J.J. Anderson,SF,22,UTA,105,103
1983,Richard Anderson,C,22,SDC,94,108
1983,Tiny Archibald*,PG,34,BOS,104,108
1983,John Bagley,PG,22,CLE,89,106
1983,James Bailey,PF,25,TOT,99,106
1983,James Bailey,PF,25,NJN,89,103
1983,James Bailey,PF,25,HOU,99,107
1983,Greg Ballard,SF,28,WSB,104,99
1983,Gene Banks,PF,23,SAS,116,107
1983,Billy Ray Bates,SG,26,TOT,86,103
1983,Billy Ray Bates,SG,26,WSB,89,102
1983,Billy Ray Bates,SG,26,LAL,44,111
1983,Dave Batton,C,26,WSB,93,100
1983,Kent Benson,C,28,DET,106,105
1983,Larry Bird*,PF,26,BOS,115,98
1983,Otis Birdsong,SG,27,NJN,108,102
1983,Rolando Blackman,SG,23,DAL,114,113
1983,Charles Bradley,SG,23,BOS,86,100
1983,Dudley Bradley,SG,25,CHI,103,105
1983,Brad Branson,PF,24,IND,102,107
1983,Mike Bratz,PG,27,CHI,84,108
1983,Ron Brewer,SG,27,TOT,99,109
1983,Ron Brewer,SG,27,CLE,95,109
1983,Ron Brewer,SG,27,GSW,101,109
1983,Junior Bridgeman,SF,29,MIL,107,104
1983,Allan Bristow,SF,31,DAL,102,112
1983,Jim Brogan,SG,24,SDC,99,109
1983,Michael Brooks,SF,24,SDC,108,109
1983,Fred Brown,PG,34,SEA,108,106
1983,Rickey Brown,C,24,TOT,96,107
1983,Rickey Brown,C,24,GSW,94,108
1983,Rickey Brown,C,24,ATL,99,103
1983,Joe Bryant,SF,28,HOU,92,109
1983,Quinn Buckner,SG,28,BOS,93,102
1983,Don Buse,PG,32,POR,112,104
1983,Marty Byrnes,SF,26,IND,103,112
1983,Kenny Carr,PF,27,POR,105,103
1983,M.L. Carr,SF,32,BOS,93,102
1983,Joe Barry Carroll,C,24,GSW,105,106
1983,Butch Carter,SG,24,IND,109,111
1983,Bill Cartwright,C,25,NYK,114,99
1983,Harvey Catchings,C,31,MIL,99,98
1983,Tom Chambers,PF,23,SDC,105,110
1983,Maurice Cheeks*,PG,26,PHI,117,101
1983,Don Collins,SF,24,WSB,101,100
1983,Lester Conner,PG,23,GSW,106,105
1983,Darwin Cook,PG,24,NJN,100,99
1983,Jeff Cook,PF,26,TOT,100,103
1983,Jeff Cook,PF,26,PHO,92,101
1983,Jeff Cook,PF,26,CLE,108,105
1983,Joe Cooper,C,25,TOT,94,107
1983,Joe Cooper,C,25,LAL,46,102
1983,Joe Cooper,C,25,WSB,88,101
1983,Joe Cooper,C,25,SDC,99,108
1983,Michael Cooper*,SG,26,LAL,114,105
1983,Wayne Cooper,C,26,POR,97,102
1983,Dave Corzine,C,26,CHI,103,107
1983,Dave Cowens*,PF,34,MIL,105,99
1983,Chubby Cox,SG,27,WSB,74,106
1983,Charlie Criss,PG,34,MIL,108,105
1983,Geoff Crompton,C,27,SAS,105,105
1983,Pat Cummings,C,26,DAL,106,108
1983,Terry Cummings,PF,21,SDC,113,106
1983,Earl Cureton,C,25,PHI,87,99
1983,Quintin Dailey,SG,22,CHI,100,110
1983,Adrian Dantley*,SF,27,UTA,124,109
1983,Brad Davis,PG,27,DAL,125,111
